publicationId,imageUrl,embedding
0x43d1-0x02,https://ipfs.io/ipfs/bafybeiabqay63nngha4ospcknj4ue3kj3c6r2fokkfa6jqmvqycdwq2kbi,"[0.98681640625, 1.06640625, -0.28369140625, 0.09259033203125, 0.049346923828125, -0.13671875, 0.130126953125, -0.12359619140625, -0.2464599609375, 0.312744140625, -0.79443359375, 0.1429443359375, 0.1861572265625, 0.1158447265625, 0.1895751953125, -0.005218505859375, 0.54541015625, -0.6826171875, 0.058197021484375, 0.08587646484375, 0.2294921875, -0.222900390625, -0.036407470703125, -0.392333984375, 1.37109375, -0.137939453125, -0.421875, 0.1356201171875, -0.1317138671875, 0.59375, -0.08544921875, 0.259521484375, -0.01302337646484375, -0.11309814453125, 0.476806640625, 0.576171875, -0.1788330078125, 0.1605224609375, -0.33984375, 0.049468994140625, 0.462890625, 0.1324462890625, 0.55322265625, 0.363525390625, 0.0173187255859375, 0.48095703125, 0.56005859375, -0.43603515625, -0.375244140625, -0.5634765625, -0.403076171875, -0.1693115234375, 1.0185546875, 0.359619140625, -0.330322265625, -0.77099609375, -0.050384521484375, 0.81640625, 0.38330078125, 0.23388671875, -0.564453125, -0.08856201171875, -0.36572265625, -0.41845703125, 0.300048828125, 0.3017578125, 0.1383056640625, -0.09161376953125, -0.1358642578125, 0.346923828125, 0.8037109375, -0.049896240234375, 0.0650634765625, -0.20654296875, -0.053558349609375, -0.2197265625, 0.76611328125, -0.268798828125, 0.3671875, -0.1171875, -0.2176513671875, 0.484130859375, -0.413330078125, -0.5244140625, -0.38818359375, 0.08172607421875, 0.9111328125, 0.275146484375, -0.8193359375, 0.266845703125, -0.1822509765625, -0.1346435546875, 0.05499267578125, 0.1356201171875, -0.26171875, 0.43408203125, -0.3955078125, 0.278564453125, 0.1790771484375, 0.06451416015625, -0.5068359375, 0.7890625, -0.06707763671875, 0.66943359375, -0.058929443359375, 0.12127685546875, -0.5986328125, 0.296630859375, -0.315673828125, 0.2822265625, 0.1065673828125, 0.916015625, -0.06463623046875, -0.0250244140625, -0.5517578125, 0.3583984375, 0.0018768310546875, -1.015625, 1.5634765625, -0.5595703125, 0.93310546875, -0.224365234375, -0.0241851806640625, 0.1925048828125, -0.11376953125, 1.34765625, 0.578125, 0.455322265625, 0.0238189697265625, 0.04888916015625, -0.07098388671875, 0.59814453125, 0.276611328125, -0.0902099609375, 0.81591796875, 0.7099609375, -0.1649169921875, 0.78369140625, 0.44677734375, -0.1693115234375, -0.08941650390625, 0.60693359375, -0.51220703125, -0.1707763671875, -0.1566162109375, -0.33203125, 0.41943359375, -0.049346923828125, 0.262939453125, -0.461669921875, 0.5869140625, 0.0023479461669921875, -0.05767822265625, 0.11041259765625, -0.180419921875, 0.07861328125, 0.60546875, 0.73828125, -0.63720703125, -0.505859375, -1.1123046875, 0.64013671875, 0.2135009765625, 0.587890625, -0.01029205322265625, 0.62158203125, 0.58349609375, -0.1949462890625, 0.293701171875, -0.078857421875, 0.4892578125, -0.5625, 0.250244140625, -0.049591064453125, 0.296630859375, 0.7607421875, 7.003545761108398e-05, 0.50244140625, 1.06640625, -0.72265625, 1.357421875, -0.18896484375, 0.47802734375, 0.2900390625, -0.201171875, -0.03466796875, 0.17529296875, -0.251708984375, 0.6181640625, -0.74853515625, -0.5, -0.378173828125, -0.26318359375, 0.6318359375, -0.05682373046875, -1.91015625, -0.2332763671875, 0.2130126953125, 0.480224609375, -0.6015625, -0.58642578125, -0.71142578125, -0.126953125, 0.281005859375, 0.2548828125, 0.03497314453125, 0.60009765625, -0.2135009765625, -0.443603515625, 0.004871368408203125, -0.0084075927734375, 0.029449462890625, 0.0205841064453125, -0.68896484375, 0.7392578125, 0.499267578125, 0.2135009765625, 0.53466796875, 0.15380859375, 0.60107421875, 0.0011434555053710938, -0.59130859375, 0.140625, -0.6884765625, 0.19384765625, -0.1407470703125, -1.2099609375, 0.296875, 0.38916015625, -0.1812744140625, -0.14794921875, -0.291015625, -0.99609375, -0.7685546875, -0.351318359375, -0.040191650390625, 0.37060546875, 0.07763671875, -0.405029296875, -0.0306854248046875, -0.86572265625, 0.185302734375, -0.43505859375, 0.017669677734375, -0.1751708984375, 1.25390625, 0.0992431640625, 0.174560546875, 0.63037109375, 0.59326171875, -0.748046875, -0.045562744140625, -0.66455078125, -0.43310546875, 0.50146484375, 0.42138671875, 0.0728759765625, 0.62841796875, 0.04052734375, 1.2451171875, 0.64013671875, 0.06365966796875, 0.3154296875, 0.09979248046875, -0.321044921875, 0.09686279296875, -0.49267578125, 0.177490234375, 0.09271240234375, 0.3046875, 0.448486328125, -0.4619140625, -0.29150390625, 0.344970703125, 0.054901123046875, 0.475830078125, -0.6708984375, -0.0316162109375, 0.194091796875, 0.31689453125, 0.25048828125, -0.84326171875, -0.07440185546875, 1.10546875, 0.040557861328125, -0.1092529296875, 0.55615234375, 0.51025390625, -2.033203125, -0.0509033203125, -0.2078857421875, 0.385009765625, -0.0997314453125, 0.0018796920776367188, -0.05072021484375, -0.1539306640625, 0.43115234375, -0.11199951171875, -0.306884765625, -0.400390625, 0.1947021484375, 0.142578125, 0.52099609375, -0.50537109375, 0.5625, -0.268798828125, 0.154052734375, 0.09710693359375, -0.329833984375, -0.2578125, 0.82958984375, -0.281005859375, 0.208984375, 0.467529296875, -0.1978759765625, -0.038909912109375, -0.54638671875, 0.544921875, -0.0224761962890625, -0.9765625, -0.03851318359375, -0.33056640625, 0.055877685546875, 0.6162109375, 0.00559234619140625, -0.42041015625, -0.6259765625, -0.326904296875, -0.311279296875, 1.375, 0.41455078125, 0.491455078125, -0.2283935546875, 0.61669921875, 0.7314453125, 0.34619140625, -0.1529541015625, -0.70361328125, -0.40185546875, 0.11492919921875, 0.1422119140625, -0.58642578125, -0.1829833984375, -0.3515625, -0.189697265625, 0.310791015625, 0.09918212890625, -0.912109375, 0.0174407958984375, -0.28125, 0.080078125, 0.401611328125, 0.1356201171875, 0.08197021484375, -0.4248046875, 0.0899658203125, -0.5908203125, 0.0933837890625, 0.72509765625, -0.51318359375, 0.133544921875, 0.36669921875, -0.77001953125, 1.0712890625, -0.1895751953125, 0.1800537109375, 0.09246826171875, 0.35595703125, -0.59619140625, 0.301513671875, 0.6171875, 0.13232421875, -0.43994140625, 0.282958984375, -0.5517578125, -0.74609375, 0.46875, 0.61328125, 0.302001953125, 0.489013671875, 0.2313232421875, 0.402099609375, -0.53759765625, 0.31494140625, 0.460205078125, -0.4345703125, 0.16015625, 0.2763671875, 0.347900390625, -0.439208984375, 0.207275390625, -0.2276611328125, -0.67626953125, 0.42138671875, -0.2333984375, 0.1148681640625, 0.316650390625, -0.30712890625, -0.496337890625, -0.49951171875, 0.1375732421875, 0.2042236328125, -0.052978515625, 0.1846923828125, -0.7431640625, 0.0031833648681640625, 0.395751953125, -0.96875, -0.2333984375, 0.61328125, 0.176513671875, 0.5791015625, -0.46826171875, -4.890625, 0.23876953125, 0.615234375, 0.88525390625, 0.162841796875, -0.5302734375, -0.88623046875, 0.1148681640625, -0.378173828125, -1.169921875, 0.5625, 0.1734619140625, -0.466064453125, 0.361572265625, -0.2137451171875, 0.324462890625, -0.1058349609375, -0.281494140625, 0.68212890625, -0.09649658203125, -0.31982421875, 0.08984375, 0.36669921875, 0.12841796875, 0.75146484375, 0.48681640625, -0.25439453125, 0.4892578125, -0.152099609375, 0.26904296875, 0.53125, -0.27490234375, 0.2452392578125, -0.65673828125, 0.355712890625, -0.11102294921875, 0.99462890625, -1.3310546875, -0.1524658203125, 2.533203125, 0.0131683349609375, -0.0190277099609375, 0.364990234375, 0.040618896484375, 0.423583984375, -0.03314208984375, -0.0557861328125, -0.484130859375, -0.039642333984375, 0.779296875, -0.044219970703125, 2.0859375, 0.56396484375, 0.24951171875, -1.015625, -0.10333251953125, 0.0826416015625, -0.051727294921875, 0.03509521484375, 0.31298828125, 0.263916015625, -0.2568359375, 0.037139892578125, 0.082275390625, 0.1729736328125, -0.144775390625, 0.4599609375, -1.0283203125, -0.05987548828125, -0.389892578125, -0.178466796875, -0.10992431640625, 0.89111328125, -0.01213836669921875, 0.1605224609375, -0.51123046875, -0.0833740234375, -0.424072265625, 0.109375, 0.271728515625, 0.05938720703125, 0.0274200439453125, -0.4501953125, -0.2271728515625, -0.330078125, -0.15234375, 0.09814453125, -0.58203125, 0.0787353515625, -0.30029296875, 0.281982421875, 0.16650390625, 0.345458984375, -0.243896484375, -0.117431640625, -1.0087890625, 0.1024169921875, 0.11688232421875, -0.159423828125, 0.301513671875, -0.93994140625, 0.09014892578125, -0.56640625, 0.44970703125, 0.18115234375, -0.2398681640625, -0.99462890625, -0.81005859375, -0.058135986328125, 0.064697265625, 0.306396484375, 0.6044921875, 0.406005859375, -0.28271484375, 0.208740234375, -1.0849609375, -0.389892578125, -0.11224365234375, -0.05517578125, -0.048431396484375, -0.06793212890625, 0.81005859375, 0.275146484375, -0.252685546875, -0.685546875, 0.259765625, 0.87451171875, -0.245361328125, 0.267822265625, 0.26123046875, -0.479736328125, -0.1307373046875, 0.45556640625, 0.362060546875, -0.164794921875, -0.74951171875, -0.51220703125, -0.395263671875, -0.474365234375, -0.42041015625, -0.283935546875, 0.389404296875, 0.328369140625, -0.392578125, -0.0010690689086914062, -0.188720703125, -0.267333984375, -1.4443359375, 0.2115478515625, -0.0701904296875, 0.22119140625, 0.234375, -0.357421875, -0.49755859375, 0.0787353515625, -0.496337890625, -0.08740234375, 0.267333984375, -0.44482421875, 0.179443359375, 0.6396484375, -0.1236572265625, 0.392333984375, -0.9912109375, 0.135986328125, 0.0189361572265625, 0.75, 0.39306640625, 0.126953125, -0.039306640625, -0.23388671875, -0.40478515625, -0.82763671875, -0.44287109375, -0.298095703125, 2.220703125, -0.109619140625, -0.410888671875, -0.498291015625, -0.25146484375, -0.3134765625, 0.056793212890625, 0.318115234375, -0.7041015625, -0.318359375, 0.417236328125, 0.0526123046875, -0.66748046875, 0.11322021484375, 0.04351806640625, -0.27587890625, -0.1390380859375, -0.31005859375, -0.103759765625, 0.3974609375, -0.490966796875, -0.6435546875, 0.34814453125, 0.6259765625, 0.61865234375, -0.56103515625, 0.299072265625, 0.07745361328125, -0.046051025390625, -0.5732421875, -0.14306640625, -0.0830078125, -0.63134765625, -0.498291015625, 0.1126708984375, 0.291015625, -1.0986328125, 1.1630859375, 0.051483154296875, -0.361083984375, 0.232421875, 0.469970703125, -0.0139923095703125, -0.5439453125, -0.21435546875, 0.26220703125, -0.39306640625, 0.7822265625, -0.433837890625, 0.845703125, -0.355712890625, -0.5673828125, 0.08966064453125, 0.184326171875, 0.292236328125, 0.208740234375, 5.1953125, -0.1427001953125, -0.0035037994384765625, 0.12158203125, -0.1070556640625, -0.06280517578125, -0.330078125, 0.09051513671875, -0.424072265625, -0.387939453125, 0.29541015625, -0.4921875, -0.71337890625, 0.266357421875, -0.033050537109375, -0.281982421875, -0.14892578125, -0.03277587890625, 0.32666015625, -0.414794921875, 0.473388671875, -0.188232421875, 0.0278167724609375, -1.3349609375, 0.3349609375, 0.375244140625, -1.1669921875, 0.250732421875, 0.208251953125, 0.0694580078125, 0.1263427734375, 0.42529296875, 1.2099609375, 0.38720703125, -0.4521484375, 1.275390625, -0.07171630859375, -0.681640625, 0.52685546875, -0.1361083984375, -0.04754638671875, 1.3134765625, -0.2423095703125, -0.225830078125, 0.3017578125, 0.157958984375, -0.51513671875, -0.2347412109375, 0.260009765625, 0.077880859375, 1.1806640625, -0.341796875, -0.89599609375, 0.353515625, -0.36767578125, 0.21875, -0.826171875, 0.1651611328125, -0.10595703125, -1.390625, -0.72900390625, -0.25830078125, 0.33154296875, 0.31982421875, 0.171630859375, -0.53076171875, -0.98779296875, 0.39013671875, -0.36572265625, 1.2294921875, -0.00799560546875, -0.1806640625, -0.99609375, -0.68115234375, 0.57177734375, -0.1429443359375, -0.181640625, 0.24365234375, 0.96142578125, -0.82275390625, -0.12249755859375, 1.6064453125, -0.19091796875, 0.326171875, -0.462890625, -0.0831298828125, -0.3857421875, 0.794921875, 0.54736328125, 0.5068359375, -0.19140625, 1.0712890625, 1.171875, -0.8076171875, -0.2178955078125, 0.25732421875, -0.61767578125, 0.26123046875, 0.431396484375, 0.5654296875, 0.278076171875, -0.235107421875, -0.11834716796875, 0.0545654296875, -0.91259765625, 0.08782958984375, -0.4228515625, -0.54150390625, 1.283203125, -0.06170654296875, -0.13818359375, -0.83935546875, 0.319091796875, 0.86669921875, 0.0858154296875, 0.7109375, -0.36767578125, -0.7861328125, -0.5693359375, -0.52978515625, -0.5751953125, 0.2109375, -0.086669921875, 0.31005859375]"
0x43cf-0x01,https://ipfs.io/ipfs/bafybeiggkzxzfk4qtuycnatzuollzysxrexaqvop2vzub64yf7a6zficsu,"[1.091796875, 0.75634765625, 0.0843505859375, 0.01334381103515625, -0.423583984375, 0.3232421875, -0.58251953125, -0.254638671875, -0.51806640625, 0.7080078125, 0.1256103515625, 0.46337890625, 0.351318359375, 0.56103515625, 0.432861328125, 0.0880126953125, -0.1842041015625, -0.39404296875, 1.048828125, -0.66943359375, -0.40966796875, -0.2281494140625, -0.0014934539794921875, -0.40185546875, -0.08319091796875, -0.274169921875, 0.0626220703125, 0.12420654296875, 1.068359375, 0.74609375, -0.359375, 0.0897216796875, -0.376953125, 0.2919921875, 0.17724609375, 0.63232421875, 0.15625, -0.15771484375, -0.359130859375, 1.0595703125, 0.875, -0.03662109375, 0.80126953125, 0.2978515625, -0.2042236328125, 0.227783203125, -0.39013671875, -0.1365966796875, -0.58935546875, -0.7705078125, -0.392333984375, -0.2998046875, -0.204833984375, -0.1695556640625, -0.310791015625, -0.1878662109375, -0.153076171875, -0.00992584228515625, -0.296142578125, 0.4072265625, 0.0784912109375, 0.365234375, -0.466064453125, -0.67041015625, 0.3818359375, -0.06768798828125, 0.0626220703125, -0.1517333984375, -0.0565185546875, 0.2081298828125, 0.26611328125, -0.59619140625, -0.032684326171875, -0.0906982421875, 0.2890625, -0.49267578125, 0.96875, -0.65478515625, -0.28173828125, -0.250244140625, -0.24755859375, 0.1837158203125, 0.374755859375, -0.50927734375, -0.3984375, -0.1337890625, 0.84521484375, 0.78466796875, -0.36669921875, 0.5498046875, 0.08282470703125, 0.58056640625, 0.14501953125, 0.1424560546875, -0.053253173828125, 0.1763916015625, -0.2978515625, 0.5556640625, 1.03125, -0.4873046875, 0.002353668212890625, 0.37939453125, 0.2020263671875, -0.11029052734375, -0.01132965087890625, 0.5244140625, 0.0919189453125, 0.71044921875, -0.333740234375, 0.406494140625, 0.1646728515625, 0.833984375, -0.59375, 0.1448974609375, -0.00010722875595092773, -0.305908203125, -0.2418212890625, -1.0927734375, 2.421875, 0.5087890625, 0.09063720703125, -0.052337646484375, -0.333251953125, -0.219970703125, -0.1064453125, 1.353515625, -0.53271484375, 0.724609375, -0.196533203125, -0.410888671875, 0.1602783203125, 0.1649169921875, 0.419189453125, -0.4677734375, 0.48095703125, -0.4150390625, -0.7978515625, 0.7607421875, 1.1923828125, -0.1817626953125, -0.2841796875, 0.0248870849609375, -0.01248931884765625, -0.162353515625, 0.2763671875, 0.39794921875, 0.42919921875, -0.368408203125, 0.2939453125, -0.5830078125, -0.01042938232421875, 0.251953125, -0.33447265625, 0.45751953125, -0.165283203125, 0.47705078125, -0.476318359375, 0.0626220703125, -0.81396484375, -0.69189453125, -0.58837890625, 0.5947265625, 0.76416015625, 0.56298828125, -0.2152099609375, 0.35205078125, -0.41259765625, 0.345947265625, -0.21826171875, -0.1549072265625, 0.11224365234375, 0.94482421875, -0.5869140625, 0.8095703125, -0.11212158203125, 0.08575439453125, 0.10693359375, 0.402099609375, 1.0830078125, -0.440185546875, -0.05712890625, 0.31103515625, 0.261962890625, 0.4765625, 0.361083984375, -0.0701904296875, -0.251953125, 0.150390625, 0.90283203125, -0.880859375, -1.041015625, -0.423583984375, 0.274169921875, -0.1778564453125, -0.093017578125, -1.8955078125, -0.3125, 0.68798828125, 0.2056884765625, -1.0927734375, -1.166015625, -0.68310546875, 0.227783203125, 0.04779052734375, -0.6083984375, -0.0255584716796875, 0.5634765625, -0.53125, 0.5869140625, 0.154541015625, -0.368408203125, -0.429443359375, 0.25341796875, -0.74853515625, -0.06219482421875, 0.81396484375, -0.348876953125, 0.318603515625, 0.396728515625, 0.17333984375, 0.1644287109375, 0.38134765625, -0.282470703125, -0.642578125, 0.139892578125, -0.373046875, -0.79345703125, -0.377197265625, 0.56298828125, -0.68603515625, 0.06439208984375, -0.64794921875, -0.68212890625, -0.78662109375, -0.430908203125, -0.56640625, 0.161865234375, -0.2308349609375, -0.45068359375, 0.1614990234375, -0.796875, -0.10028076171875, -0.45068359375, -0.6591796875, 0.310791015625, 0.08966064453125, 0.3603515625, 0.447509765625, 0.472900390625, 0.1805419921875, -0.186767578125, 0.495361328125, -0.77490234375, -0.1871337890625, -0.290283203125, 0.00652313232421875, -0.162353515625, 1.099609375, 0.12841796875, 0.408447265625, 0.0521240234375, -0.033935546875, 0.36474609375, -0.1820068359375, 0.08355712890625, 0.6552734375, 0.8056640625, 0.00901031494140625, -0.01088714599609375, 0.37158203125, 0.54833984375, -0.484619140625, -0.35693359375, -0.65673828125, -0.3017578125, 0.256103515625, -0.75341796875, -0.3076171875, -0.0307769775390625, 0.343017578125, 0.82421875, -0.034149169921875, -0.5791015625, 0.7099609375, 0.6572265625, 0.16845703125, -0.04595947265625, -0.411376953125, -1.724609375, -0.50390625, 0.0877685546875, -0.13427734375, 0.291748046875, 0.244873046875, 0.0290985107421875, 0.2005615234375, 0.008941650390625, 0.357666015625, -0.40087890625, 0.640625, 0.323486328125, -0.463134765625, 0.0310821533203125, -0.210205078125, 1.1474609375, -0.09014892578125, -0.1234130859375, -0.0150146484375, -0.226318359375, 0.08636474609375, 0.436767578125, 0.10479736328125, 0.182861328125, 0.473388671875, 0.0982666015625, -0.397216796875, -0.84521484375, -0.0240631103515625, -0.349365234375, -0.07171630859375, -0.2939453125, -0.41455078125, 0.179443359375, 0.95849609375, -0.0305633544921875, -0.541015625, -0.285400390625, -0.298583984375, -0.439697265625, 2.306640625, 0.771484375, 0.1041259765625, -0.1339111328125, 0.09747314453125, 0.1588134765625, 0.35400390625, 0.47998046875, -0.090087890625, -0.63623046875, 0.62841796875, 0.2310791015625, 0.293701171875, -0.3564453125, -0.0870361328125, -0.6171875, 1.0849609375, 0.23095703125, -1.37109375, 0.464111328125, 0.11541748046875, -0.2449951171875, 0.399169921875, 0.150146484375, -0.39990234375, -0.63232421875, 0.31640625, -0.501953125, -0.0229339599609375, -0.00559234619140625, -0.521484375, 0.75439453125, 0.48876953125, 0.1619873046875, 0.8193359375, 0.012481689453125, 0.50048828125, -0.301025390625, 0.6767578125, -0.41357421875, 1.2568359375, 0.353515625, -0.0254974365234375, 0.2822265625, 0.60302734375, -0.442138671875, -0.066162109375, 0.05670166015625, 0.2156982421875, 0.37353515625, 0.72119140625, 0.44580078125, -0.27734375, 0.47412109375, -0.1507568359375, 0.370849609375, -0.8798828125, 0.24365234375, 0.697265625, -0.47265625, 0.052581787109375, -0.271728515625, -0.06024169921875, -0.7216796875, 0.1429443359375, 0.2705078125, -0.188720703125, 0.61865234375, -0.2451171875, 0.0007686614990234375, 0.5869140625, 0.5615234375, -0.178466796875, -0.181640625, 0.05267333984375, -0.494384765625, 0.180419921875, -0.332763671875, -0.99560546875, 0.0653076171875, -0.50830078125, 0.357666015625, -0.10247802734375, 0.253173828125, -3.849609375, 0.045166015625, 0.474609375, 1.0673828125, -0.268310546875, -0.2269287109375, -0.66357421875, -0.38525390625, 0.255126953125, -0.363525390625, 0.19091796875, -0.2425537109375, 0.1690673828125, -0.2034912109375, 0.12469482421875, 0.332763671875, 0.32763671875, -0.455322265625, -0.38623046875, -0.34619140625, -1.162109375, -0.061431884765625, 0.357666015625, -0.2144775390625, 0.2449951171875, -0.2705078125, -0.304931640625, 0.6767578125, -0.53857421875, -0.177490234375, 0.1531982421875, 0.2281494140625, -0.56201171875, 0.07086181640625, 0.1112060546875, -0.1663818359375, 0.69189453125, -0.425048828125, -0.282470703125, 1.8955078125, 0.05438232421875, -0.11962890625, 0.724609375, 0.04638671875, -0.067138671875, 0.2344970703125, 0.1895751953125, 0.171142578125, -0.242431640625, 0.75537109375, 1.09375, 0.70751953125, 0.4892578125, -0.265869140625, -0.1717529296875, 0.201416015625, -0.35693359375, -0.02655029296875, 0.62939453125, 0.301025390625, -0.02764892578125, 0.220947265625, -0.5615234375, -0.64501953125, -0.465576171875, 0.28515625, 0.66357421875, -0.1875, 0.059814453125, 0.3994140625, -0.235595703125, 0.6552734375, 0.63134765625, -0.332275390625, 0.513671875, -0.11907958984375, -0.287841796875, -0.08148193359375, -0.669921875, -0.2464599609375, 0.548828125, 0.276123046875, -0.3271484375, -0.1802978515625, -0.1649169921875, 0.293212890625, -0.50732421875, 0.1868896484375, 0.043304443359375, -0.7314453125, -0.002803802490234375, -1.4833984375, 0.44580078125, -0.1263427734375, -0.344482421875, -0.78125, 0.131103515625, -0.361083984375, -0.172119140625, 1.255859375, -0.88232421875, -0.0357666015625, -0.408203125, 0.433349609375, 0.25341796875, 0.176513671875, 0.043609619140625, -0.01554107666015625, -0.289306640625, 0.0157623291015625, -0.2607421875, 0.5771484375, 0.54248046875, 0.150390625, 0.9501953125, -1.515625, 0.390869140625, 0.43701171875, -1.0224609375, 0.07244873046875, -0.51025390625, 0.284423828125, -0.111083984375, 0.50830078125, -0.042510986328125, -0.15087890625, 0.376220703125, -0.272705078125, 0.447265625, 0.492919921875, 0.0179443359375, 0.24462890625, 0.2393798828125, 1.1240234375, 0.424072265625, -0.405517578125, -0.428955078125, -0.75439453125, -0.59326171875, 0.1822509765625, -0.53076171875, 0.55419921875, -0.40966796875, 0.203125, -0.170166015625, -0.15869140625, 0.2177734375, -0.452392578125, 0.121826171875, 0.23388671875, 0.16796875, 0.2271728515625, -0.1007080078125, 0.50048828125, -0.591796875, -0.339111328125, 0.0712890625, 0.3408203125, -0.041473388671875, -0.046905517578125, -0.2081298828125, 0.366943359375, 0.51904296875, -0.321044921875, -0.022613525390625, -0.046966552734375, 0.376953125, 0.8642578125, 0.3154296875, 0.1431884765625, 0.309814453125, -0.01544952392578125, -0.190673828125, -0.2327880859375, -1.3857421875, 1.74609375, 0.0268402099609375, -0.040679931640625, 0.479736328125, 1.0126953125, -0.04449462890625, -0.0997314453125, -0.99365234375, -0.8388671875, -0.394775390625, -0.339111328125, -0.11822509765625, -0.1387939453125, -0.193603515625, 0.1712646484375, -0.2421875, -0.02734375, -0.285888671875, 0.01617431640625, 0.13525390625, -0.56103515625, 0.452392578125, 0.2489013671875, 0.0164642333984375, 0.5341796875, -0.278564453125, -0.07586669921875, -0.59716796875, 0.7861328125, 0.76953125, -0.003665924072265625, -0.367919921875, -0.6279296875, -0.68896484375, -0.302734375, -0.3935546875, -1.080078125, 1.720703125, -0.64208984375, -0.84912109375, -0.394775390625, -0.2607421875, -0.031280517578125, -0.5341796875, -0.58642578125, 0.399658203125, -1.064453125, 0.86865234375, 0.5166015625, 0.53515625, 0.330078125, -0.43603515625, 0.5380859375, 0.5322265625, 0.4541015625, 0.445068359375, 4.08203125, 0.1029052734375, 0.180419921875, 0.483154296875, 0.6279296875, 0.0933837890625, -0.221435546875, 0.6474609375, -0.302001953125, 0.137939453125, 0.86669921875, -0.307373046875, -0.462158203125, -0.274658203125, -0.331787109375, 0.240478515625, -0.482177734375, 0.17236328125, 0.603515625, -0.84814453125, -0.24072265625, -0.04498291015625, 0.299560546875, -0.62548828125, 0.355712890625, 0.6689453125, -0.78173828125, 0.303466796875, -0.279541015625, 0.51953125, -0.0885009765625, 0.364501953125, 0.63818359375, -0.409423828125, -0.57568359375, -0.360595703125, 0.50634765625, -0.65771484375, -0.328369140625, -0.154541015625, -0.160888671875, 1.1513671875, 0.491943359375, 0.0249176025390625, 0.274658203125, -0.54443359375, 0.381591796875, 0.11083984375, 0.59130859375, -0.2442626953125, 0.304931640625, -0.1619873046875, 0.0214996337890625, 0.1710205078125, -0.79150390625, -0.55224609375, -0.478759765625, 0.37255859375, 0.2420654296875, -0.861328125, -0.4169921875, -0.06329345703125, 0.2076416015625, 0.8359375, -0.049041748046875, -0.7763671875, -0.88525390625, 0.1834716796875, -0.6806640625, 0.80419921875, 0.65234375, 0.56787109375, -0.2298583984375, 0.486572265625, 0.67236328125, 0.341796875, -0.0411376953125, -0.56884765625, 0.20263671875, -1.23828125, -0.056610107421875, 0.66552734375, -0.0241851806640625, -0.54541015625, -0.310791015625, -0.178466796875, -0.6376953125, 0.44775390625, 0.142578125, -0.10870361328125, 0.580078125, 0.810546875, 0.29833984375, -0.5791015625, -1.087890625, 0.408447265625, 0.347412109375, -0.1563720703125, -0.1031494140625, 0.39501953125, -0.2322998046875, -0.66015625, 0.76708984375, -0.0777587890625, -0.56689453125, -0.3046875, 0.73681640625, 0.004604339599609375, 0.05377197265625, 0.44140625, -0.80029296875, -0.98779296875, 0.12225341796875, 0.6455078125, -0.465087890625, -0.0428466796875, -0.311767578125, -0.509765625, -0.11541748046875, 0.7119140625, -0.5556640625, -0.361572265625, -0.09869384765625, -0.1658935546875]"
